Stamp,Invoice No.,Unit,Value
2017-07-08 05:45:00,0,0,0.0
2017-07-08 06:00:00,0,0,0.0
2017-07-08 06:15:00,0,0,0.0
2017-07-08 06:30:00,0,0,0.0
2017-07-08 06:45:00,0,0,0.0
2017-07-08 07:00:00,0,0,0.0
2017-07-08 07:15:00,0,0,0.0
2017-07-08 07:30:00,0,0,0.0
2017-07-08 07:45:00,0,0,0.0
2017-07-08 08:00:00,0,0,0.0
2017-07-08 08:15:00,0,0,0.0
2017-07-08 08:30:00,0,0,0.0
2017-07-08 08:45:00,0,0,0.0
2017-07-08 09:00:00,0,0,0.0
2017-07-08 09:15:00,0,0,0.0
2017-07-08 09:30:00,0,0,0.0
2017-07-08 09:45:00,0,0,0.0
2017-07-08 10:00:00,2507,2,77.0
2017-07-08 10:15:00,5017,3,137.0
2017-07-08 10:30:00,0,0,0.0
2017-07-08 10:45:00,7533,8,372.0
2017-07-08 11:00:00,2513,2,42.0
2017-07-08 11:15:00,12580,8,713.0
2017-07-08 11:30:00,7560,4,195.0
2017-07-08 11:45:00,7569,3,204.0
2017-07-08 12:00:00,15165,13,642.0
2017-07-08 12:15:00,5063,4,225.0
2017-07-08 12:30:00,17752,9,635.0
2017-07-08 12:45:00,10166,9,582.0
2017-07-08 13:00:00,17829,18,536.0
2017-07-08 13:15:00,12765,7,473.0
2017-07-08 13:30:00,17913,10,603.0
2017-07-08 13:45:00,7692,3,150.0
2017-07-08 14:00:00,30860,19,986.0
2017-07-08 14:15:00,28424,18,842.8
2017-07-08 14:30:00,20748,17,991.0
2017-07-08 14:45:00,10398,6,436.0
2017-07-08 15:00:00,13020,8,672.0
2017-07-08 15:15:00,23499,18,1218.0
2017-07-08 15:30:00,7851,5,187.0
2017-07-08 15:45:00,28866,29,1392.0
2017-07-08 16:00:00,18445,10,606.0
2017-07-08 16:15:00,26445,17,725.0
2017-07-08 16:30:00,21228,12,637.4
2017-07-08 16:45:00,15965,10,609.0
2017-07-08 17:00:00,26695,15,611.0
2017-07-08 17:15:00,16065,10,371.0
2017-07-08 17:30:00,10730,4,292.0
2017-07-08 17:45:00,21508,15,702.6
2017-07-08 18:00:00,5387,5,296.0
2017-07-08 18:15:00,16185,9,564.0
2017-07-08 18:30:00,8106,3,148.0
2017-07-08 18:45:00,10822,5,333.0
2017-07-08 19:00:00,0,0,0.0
2017-07-08 19:15:00,0,0,0.0
2017-07-08 19:30:00,0,0,0.0
2017-07-08 19:45:00,0,0,0.0
2017-07-08 20:00:00,0,0,0.0
2017-07-08 20:15:00,0,0,0.0
2017-07-08 20:30:00,0,0,0.0
2017-07-08 20:45:00,0,0,0.0
2017-07-08 21:00:00,0,0,0.0
2017-07-08 21:15:00,0,0,0.0
2017-07-08 21:30:00,0,0,0.0
2017-07-08 21:45:00,0,0,0.0
2017-07-08 22:00:00,0,0,0.0
2017-07-08 22:15:00,0,0,0.0
2017-07-08 22:30:00,0,0,0.0
2017-07-08 22:45:00,0,0,0.0
2017-07-08 23:00:00,0,0,0.0
2017-07-08 23:15:00,0,0,0.0
2017-07-08 23:30:00,0,0,0.0
2017-07-08 23:45:00,0,0,0.0
2017-07-09 00:00:00,0,0,0.0
2017-07-09 00:15:00,0,0,0.0
2017-07-09 00:30:00,0,0,0.0
2017-07-09 00:45:00,0,0,0.0
2017-07-09 01:00:00,0,0,0.0
2017-07-09 01:15:00,0,0,0.0
2017-07-09 01:30:00,0,0,0.0
2017-07-09 01:45:00,0,0,0.0
2017-07-09 02:00:00,0,0,0.0
2017-07-09 02:15:00,0,0,0.0
2017-07-09 02:30:00,0,0,0.0
2017-07-09 02:45:00,0,0,0.0
2017-07-09 03:00:00,0,0,0.0
2017-07-09 03:15:00,0,0,0.0
2017-07-09 03:30:00,0,0,0.0
2017-07-09 03:45:00,0,0,0.0
2017-07-09 04:00:00,0,0,0.0
2017-07-09 04:15:00,0,0,0.0
2017-07-09 04:30:00,0,0,0.0
2017-07-09 04:45:00,0,0,0.0
2017-07-09 05:00:00,0,0,0.0
2017-07-09 05:15:00,0,0,0.0
2017-07-09 05:30:00,0,0,0.0
2017-07-09 05:45:00,0,0,0.0
2017-07-09 06:00:00,0,0,0.0
2017-07-09 06:15:00,0,0,0.0
2017-07-09 06:30:00,0,0,0.0
2017-07-09 06:45:00,0,0,0.0
2017-07-09 07:00:00,0,0,0.0
2017-07-09 07:15:00,0,0,0.0
2017-07-09 07:30:00,0,0,0.0
2017-07-09 07:45:00,0,0,0.0
2017-07-09 08:00:00,0,0,0.0
2017-07-09 08:15:00,0,0,0.0
2017-07-09 08:30:00,0,0,0.0
2017-07-09 08:45:00,0,0,0.0
2017-07-09 09:00:00,0,0,0.0
2017-07-09 09:15:00,0,0,0.0
2017-07-09 09:30:00,0,0,0.0
2017-07-09 09:45:00,0,0,0.0
2017-07-09 10:00:00,2708,1,99.0
2017-07-09 10:15:00,2709,2,134.0
2017-07-09 10:30:00,2710,0,134.0
2017-07-09 10:45:00,2711,3,124.0
2017-07-09 11:00:00,5425,11,549.0
2017-07-09 11:15:00,5429,4,261.0
2017-07-09 11:30:00,5433,3,76.0
2017-07-09 11:45:00,10878,6,160.0
2017-07-09 12:00:00,2722,1,36.0
2017-07-09 12:15:00,13625,13,510.0
2017-07-09 12:30:00,5457,2,37.0
2017-07-09 12:45:00,13660,9,427.0
2017-07-09 13:00:00,13685,8,430.0
2017-07-09 13:15:00,5481,7,558.0
2017-07-09 13:30:00,19215,9,527.0
2017-07-09 13:45:00,11002,7,367.0
2017-07-09 14:00:00,8262,4,219.0
2017-07-09 14:15:00,24840,13,622.0
2017-07-09 14:30:00,8298,4,445.0
2017-07-09 14:45:00,22172,16,991.0
2017-07-09 15:00:00,13890,10,681.0
2017-07-09 15:15:00,8351,4,178.0
2017-07-09 15:30:00,13940,8,623.0
2017-07-09 15:45:00,11170,9,334.0
2017-07-09 16:00:00,11186,8,604.0
2017-07-09 16:15:00,8400,5,225.0
2017-07-09 16:30:00,11214,6,545.0
2017-07-09 16:45:00,11230,12,772.0
2017-07-09 17:00:00,5621,2,103.0
2017-07-09 17:15:00,8439,5,214.0
2017-07-09 17:30:00,11266,5,496.0
2017-07-09 17:45:00,5639,2,136.0
2017-07-09 18:00:00,5643,3,56.4
2017-07-09 18:15:00,8472,7,301.0
2017-07-09 18:30:00,5653,5,91.0
2017-07-09 18:45:00,5657,3,373.0
2017-07-09 19:00:00,2830,1,8.0
2017-07-09 19:15:00,0,0,0.0
2017-07-09 19:30:00,0,0,0.0
2017-07-09 19:45:00,0,0,0.0
2017-07-09 20:00:00,0,0,0.0
2017-07-09 20:15:00,0,0,0.0
2017-07-09 20:30:00,0,0,0.0
2017-07-09 20:45:00,0,0,0.0
2017-07-09 21:00:00,0,0,0.0
2017-07-09 21:15:00,0,0,0.0
2017-07-09 21:30:00,0,0,0.0
2017-07-09 21:45:00,0,0,0.0
2017-07-09 22:00:00,0,0,0.0
2017-07-09 22:15:00,0,0,0.0
2017-07-09 22:30:00,0,0,0.0
2017-07-09 22:45:00,0,0,0.0
2017-07-09 23:00:00,0,0,0.0
2017-07-09 23:15:00,0,0,0.0
2017-07-09 23:30:00,0,0,0.0
2017-07-09 23:45:00,0,0,0.0
2017-07-10 00:00:00,0,0,0.0
2017-07-10 00:15:00,0,0,0.0
2017-07-10 00:30:00,0,0,0.0
2017-07-10 00:45:00,0,0,0.0
2017-07-10 01:00:00,0,0,0.0
2017-07-10 01:15:00,0,0,0.0
2017-07-10 01:30:00,0,0,0.0
2017-07-10 01:45:00,0,0,0.0
2017-07-10 02:00:00,0,0,0.0
2017-07-10 02:15:00,0,0,0.0
2017-07-10 02:30:00,0,0,0.0
2017-07-10 02:45:00,0,0,0.0
2017-07-10 03:00:00,0,0,0.0
2017-07-10 03:15:00,0,0,0.0
2017-07-10 03:30:00,0,0,0.0
2017-07-10 03:45:00,0,0,0.0
2017-07-10 04:00:00,0,0,0.0
2017-07-10 04:15:00,0,0,0.0
2017-07-10 04:30:00,0,0,0.0
2017-07-10 04:45:00,0,0,0.0
2017-07-10 05:00:00,0,0,0.0
2017-07-10 05:15:00,0,0,0.0
2017-07-10 05:30:00,0,0,0.0
2017-07-10 05:45:00,0,0,0.0
2017-07-10 06:00:00,0,0,0.0
2017-07-10 06:15:00,0,0,0.0
2017-07-10 06:30:00,0,0,0.0
2017-07-10 06:45:00,0,0,0.0
2017-07-10 07:00:00,0,0,0.0
2017-07-10 07:15:00,0,0,0.0
2017-07-10 07:30:00,0,0,0.0
2017-07-10 07:45:00,0,0,0.0
2017-07-10 08:00:00,0,0,0.0
2017-07-10 08:15:00,0,0,0.0
2017-07-10 08:30:00,0,0,0.0
2017-07-10 08:45:00,0,0,0.0
2017-07-10 09:00:00,0,0,0.0
2017-07-10 09:15:00,0,0,0.0
2017-07-10 09:30:00,0,0,0.0
2017-07-10 09:45:00,0,0,0.0
2017-07-10 10:00:00,0,0,0.0
2017-07-10 10:15:00,0,0,0.0
2017-07-10 10:30:00,0,0,0.0
2017-07-10 10:45:00,2831,1,85.0
2017-07-10 11:00:00,5665,4,221.0
2017-07-10 11:15:00,5669,4,337.0
2017-07-10 11:30:00,5673,3,126.0
2017-07-10 11:45:00,14200,12,578.0
2017-07-10 12:00:00,5687,2,81.0
2017-07-10 12:15:00,5691,3,125.0
2017-07-10 12:30:00,8544,9,707.0
2017-07-10 12:45:00,17115,8,317.0
2017-07-10 13:00:00,8571,4,262.0
2017-07-10 13:15:00,8580,5,196.0
2017-07-10 13:30:00,14320,10,630.0
2017-07-10 13:45:00,17217,10,331.0
2017-07-10 14:00:00,17253,12,836.0
2017-07-10 14:15:00,14405,7,485.0
2017-07-10 14:30:00,8655,20,3032.0
2017-07-10 14:45:00,8664,3,89.0
2017-07-10 15:00:00,8673,7,291.0
2017-07-10 15:15:00,2893,2,66.6
2017-07-10 15:30:00,5789,2,137.0
2017-07-10 15:45:00,5793,6,224.0
2017-07-10 16:00:00,5797,4,233.6
2017-07-10 16:15:00,5801,2,436.0
2017-07-10 16:30:00,11614,12,530.0
2017-07-10 16:45:00,2906,1,30.0
2017-07-10 17:00:00,8724,9,517.0
2017-07-10 17:15:00,8733,3,108.0
2017-07-10 17:30:00,14575,8,441.0
2017-07-10 17:45:00,0,0,0.0
2017-07-10 18:00:00,11678,5,295.6
2017-07-10 18:15:00,17547,10,1080.0
2017-07-10 18:30:00,5857,2,115.0
2017-07-10 18:45:00,0,0,0.0
2017-07-10 19:00:00,0,0,0.0
2017-07-10 19:15:00,0,0,0.0
2017-07-10 19:30:00,0,0,0.0
2017-07-10 19:45:00,0,0,0.0
2017-07-10 20:00:00,0,0,0.0
2017-07-10 20:15:00,0,0,0.0
2017-07-10 20:30:00,0,0,0.0
2017-07-10 20:45:00,0,0,0.0
2017-07-10 21:00:00,0,0,0.0
2017-07-10 21:15:00,0,0,0.0
2017-07-10 21:30:00,0,0,0.0
2017-07-10 21:45:00,0,0,0.0
2017-07-10 22:00:00,0,0,0.0
2017-07-10 22:15:00,0,0,0.0
2017-07-10 22:30:00,0,0,0.0
2017-07-10 22:45:00,0,0,0.0
2017-07-10 23:00:00,0,0,0.0
2017-07-10 23:15:00,0,0,0.0
2017-07-10 23:30:00,0,0,0.0
2017-07-10 23:45:00,0,0,0.0
2017-07-11 00:00:00,0,0,0.0
2017-07-11 00:15:00,0,0,0.0
2017-07-11 00:30:00,0,0,0.0
2017-07-11 00:45:00,0,0,0.0
2017-07-11 01:00:00,0,0,0.0
2017-07-11 01:15:00,0,0,0.0
2017-07-11 01:30:00,0,0,0.0
2017-07-11 01:45:00,0,0,0.0
2017-07-11 02:00:00,0,0,0.0
2017-07-11 02:15:00,0,0,0.0
2017-07-11 02:30:00,0,0,0.0
2017-07-11 02:45:00,0,0,0.0
2017-07-11 03:00:00,0,0,0.0
2017-07-11 03:15:00,0,0,0.0
2017-07-11 03:30:00,0,0,0.0
2017-07-11 03:45:00,0,0,0.0
2017-07-11 04:00:00,0,0,0.0
2017-07-11 04:15:00,0,0,0.0
2017-07-11 04:30:00,0,0,0.0
2017-07-11 04:45:00,0,0,0.0
2017-07-11 05:00:00,0,0,0.0
2017-07-11 05:15:00,0,0,0.0
2017-07-11 05:30:00,0,0,0.0
2017-07-11 05:45:00,0,0,0.0
2017-07-11 06:00:00,0,0,0.0
2017-07-11 06:15:00,0,0,0.0
2017-07-11 06:30:00,0,0,0.0
2017-07-11 06:45:00,0,0,0.0
2017-07-11 07:00:00,0,0,0.0
2017-07-11 07:15:00,0,0,0.0
2017-07-11 07:30:00,0,0,0.0
2017-07-11 07:45:00,0,0,0.0
2017-07-11 08:00:00,0,0,0.0
2017-07-11 08:15:00,0,0,0.0
2017-07-11 08:30:00,0,0,0.0
2017-07-11 08:45:00,0,0,0.0
2017-07-11 09:00:00,0,0,0.0
2017-07-11 09:15:00,0,0,0.0
2017-07-11 09:30:00,0,0,0.0
2017-07-11 09:45:00,0,0,0.0
2017-07-11 10:00:00,0,0,0.0
2017-07-11 10:15:00,2930,1,44.0
2017-07-11 10:30:00,2931,1,44.0
2017-07-11 10:45:00,0,0,0.0
2017-07-11 11:00:00,0,0,0.0
2017-07-11 11:15:00,2932,1,66.0
2017-07-11 11:30:00,0,0,0.0
2017-07-11 11:45:00,11738,7,318.0
2017-07-11 12:00:00,8814,6,275.0
2017-07-11 12:15:00,14710,7,265.0
2017-07-11 12:30:00,29495,16,1094.8
2017-07-11 12:45:00,11826,7,506.0
2017-07-11 13:00:00,11842,6,443.0
2017-07-11 13:15:00,8892,4,134.0
2017-07-11 13:30:00,20787,11,448.0
2017-07-11 13:45:00,20839,8,428.0
2017-07-11 14:00:00,14915,17,1273.0
2017-07-11 14:15:00,8961,10,331.0
2017-07-11 14:30:00,5979,5,427.0
2017-07-11 14:45:00,5983,2,222.0
2017-07-11 15:00:00,17973,7,299.0
2017-07-11 15:15:00,0,0,0.0
2017-07-11 15:30:00,9000,2,387.0
2017-07-11 15:45:00,15020,6,387.0
2017-07-11 16:00:00,12034,5,351.0
2017-07-11 16:15:00,9036,8,381.0
2017-07-11 16:30:00,9045,7,317.0
2017-07-11 16:45:00,15095,10,826.0
2017-07-11 17:00:00,3022,1,70.0
2017-07-11 17:15:00,0,0,0.0
2017-07-11 17:30:00,15125,4,314.0
2017-07-11 17:45:00,0,0,0.0
2017-07-11 18:00:00,3028,1,41.0
2017-07-11 18:15:00,3029,1,35.0
2017-07-11 18:30:00,6061,4,188.0
2017-07-11 18:45:00,6065,4,136.0
2017-07-11 19:00:00,0,0,0.0
2017-07-11 19:15:00,0,0,0.0
2017-07-11 19:30:00,0,0,0.0
2017-07-11 19:45:00,0,0,0.0
2017-07-11 20:00:00,0,0,0.0
2017-07-11 20:15:00,0,0,0.0
2017-07-11 20:30:00,0,0,0.0
2017-07-11 20:45:00,0,0,0.0
2017-07-11 21:00:00,0,0,0.0
2017-07-11 21:15:00,0,0,0.0
2017-07-11 21:30:00,0,0,0.0
2017-07-11 21:45:00,0,0,0.0
2017-07-11 22:00:00,0,0,0.0
2017-07-11 22:15:00,0,0,0.0
2017-07-11 22:30:00,0,0,0.0
2017-07-11 22:45:00,0,0,0.0
2017-07-11 23:00:00,0,0,0.0
2017-07-11 23:15:00,0,0,0.0
2017-07-11 23:30:00,0,0,0.0
2017-07-11 23:45:00,0,0,0.0
2017-07-12 00:00:00,0,0,0.0
2017-07-12 00:15:00,0,0,0.0
2017-07-12 00:30:00,0,0,0.0
2017-07-12 00:45:00,0,0,0.0
2017-07-12 01:00:00,0,0,0.0
2017-07-12 01:15:00,0,0,0.0
2017-07-12 01:30:00,0,0,0.0
2017-07-12 01:45:00,0,0,0.0
2017-07-12 02:00:00,0,0,0.0
2017-07-12 02:15:00,0,0,0.0
2017-07-12 02:30:00,0,0,0.0
2017-07-12 02:45:00,0,0,0.0
2017-07-12 03:00:00,0,0,0.0
2017-07-12 03:15:00,0,0,0.0
2017-07-12 03:30:00,0,0,0.0
2017-07-12 03:45:00,0,0,0.0
2017-07-12 04:00:00,0,0,0.0
2017-07-12 04:15:00,0,0,0.0
2017-07-12 04:30:00,0,0,0.0
2017-07-12 04:45:00,0,0,0.0
2017-07-12 05:00:00,0,0,0.0
2017-07-12 05:15:00,0,0,0.0
2017-07-12 05:30:00,0,0,0.0
2017-07-12 05:45:00,0,0,0.0
2017-07-12 06:00:00,0,0,0.0
2017-07-12 06:15:00,0,0,0.0
2017-07-12 06:30:00,0,0,0.0
2017-07-12 06:45:00,0,0,0.0
2017-07-12 07:00:00,0,0,0.0
2017-07-12 07:15:00,0,0,0.0
2017-07-12 07:30:00,0,0,0.0
2017-07-12 07:45:00,0,0,0.0
2017-07-12 08:00:00,0,0,0.0
2017-07-12 08:15:00,0,0,0.0
2017-07-12 08:30:00,0,0,0.0
2017-07-12 08:45:00,0,0,0.0
2017-07-12 09:00:00,0,0,0.0
2017-07-12 09:15:00,0,0,0.0
2017-07-12 09:30:00,0,0,0.0
2017-07-12 09:45:00,0,0,0.0
2017-07-12 10:00:00,3034,1,123.0
2017-07-12 10:15:00,0,0,0.0
2017-07-12 10:30:00,0,0,0.0
2017-07-12 10:45:00,3035,1,149.0
2017-07-12 11:00:00,6073,2,102.0
2017-07-12 11:15:00,3038,2,56.0
2017-07-12 11:30:00,12162,8,305.0
2017-07-12 11:45:00,3043,2,59.0
2017-07-12 12:00:00,12182,4,161.0
2017-07-12 12:15:00,24412,25,1231.0
2017-07-12 12:30:00,12230,6,258.0
2017-07-12 12:45:00,12246,8,343.0
2017-07-12 13:00:00,12262,7,312.0
2017-07-12 13:15:00,6137,3,192.0
2017-07-12 13:30:00,12286,8,396.0
2017-07-12 13:45:00,12302,8,948.0
2017-07-12 14:00:00,6157,2,63.0
2017-07-12 14:15:00,15410,7,301.0
2017-07-12 14:30:00,9258,6,299.0
2017-07-12 14:45:00,15450,5,199.0
2017-07-12 15:00:00,6187,2,169.0
2017-07-12 15:15:00,9288,4,174.0
2017-07-12 15:30:00,15500,8,367.0
2017-07-12 15:45:00,0,0,0.0
2017-07-12 16:00:00,15525,8,372.0
2017-07-12 16:15:00,24892,11,795.0
2017-07-12 16:30:00,9351,8,564.0
2017-07-12 16:45:00,12482,8,422.0
2017-07-12 17:00:00,18753,8,297.0
2017-07-12 17:15:00,9390,7,483.8
2017-07-12 17:30:00,18807,13,673.0
2017-07-12 17:45:00,0,0,0.0
2017-07-12 18:00:00,18846,11,354.0
2017-07-12 18:15:00,9438,3,167.0
2017-07-12 18:30:00,3148,5,109.0
2017-07-12 18:45:00,3149,2,106.0
2017-07-12 19:00:00,18915,12,547.0
2017-07-12 19:15:00,0,0,0.0
2017-07-12 19:30:00,0,0,0.0
2017-07-12 19:45:00,0,0,0.0
2017-07-12 20:00:00,0,0,0.0
2017-07-12 20:15:00,0,0,0.0
2017-07-12 20:30:00,0,0,0.0
2017-07-12 20:45:00,0,0,0.0
2017-07-12 21:00:00,0,0,0.0
2017-07-12 21:15:00,0,0,0.0
2017-07-12 21:30:00,0,0,0.0
2017-07-12 21:45:00,0,0,0.0
2017-07-12 22:00:00,0,0,0.0
2017-07-12 22:15:00,0,0,0.0
2017-07-12 22:30:00,0,0,0.0
2017-07-12 22:45:00,0,0,0.0
2017-07-12 23:00:00,0,0,0.0
2017-07-12 23:15:00,0,0,0.0
2017-07-12 23:30:00,0,0,0.0
2017-07-12 23:45:00,0,0,0.0
2017-07-13 00:00:00,0,0,0.0
2017-07-13 00:15:00,0,0,0.0
2017-07-13 00:30:00,0,0,0.0
2017-07-13 00:45:00,0,0,0.0
2017-07-13 01:00:00,0,0,0.0
2017-07-13 01:15:00,0,0,0.0
2017-07-13 01:30:00,0,0,0.0
2017-07-13 01:45:00,0,0,0.0
2017-07-13 02:00:00,0,0,0.0
2017-07-13 02:15:00,0,0,0.0
2017-07-13 02:30:00,0,0,0.0
2017-07-13 02:45:00,0,0,0.0
2017-07-13 03:00:00,0,0,0.0
2017-07-13 03:15:00,0,0,0.0
2017-07-13 03:30:00,0,0,0.0
2017-07-13 03:45:00,0,0,0.0
2017-07-13 04:00:00,0,0,0.0
2017-07-13 04:15:00,0,0,0.0
2017-07-13 04:30:00,0,0,0.0
2017-07-13 04:45:00,0,0,0.0
2017-07-13 05:00:00,0,0,0.0
2017-07-13 05:15:00,0,0,0.0
2017-07-13 05:30:00,0,0,0.0
2017-07-13 05:45:00,0,0,0.0
2017-07-13 06:00:00,0,0,0.0
2017-07-13 06:15:00,0,0,0.0
2017-07-13 06:30:00,0,0,0.0
2017-07-13 06:45:00,0,0,0.0
2017-07-13 07:00:00,0,0,0.0
2017-07-13 07:15:00,0,0,0.0
2017-07-13 07:30:00,0,0,0.0
2017-07-13 07:45:00,0,0,0.0
2017-07-13 08:00:00,0,0,0.0
2017-07-13 08:15:00,0,0,0.0
2017-07-13 08:30:00,0,0,0.0
2017-07-13 08:45:00,0,0,0.0
2017-07-13 09:00:00,0,0,0.0
2017-07-13 09:15:00,0,0,0.0
2017-07-13 09:30:00,0,0,0.0
2017-07-13 09:45:00,0,0,0.0
2017-07-13 10:00:00,0,0,0.0
2017-07-13 10:15:00,0,0,0.0
2017-07-13 10:30:00,6313,2,167.0
2017-07-13 10:45:00,3158,3,87.0
2017-07-13 11:00:00,6319,7,245.0
2017-07-13 11:15:00,3162,6,307.8
2017-07-13 11:30:00,6327,3,204.0
2017-07-13 11:45:00,9498,12,466.0
2017-07-13 12:00:00,0,0,0.0
2017-07-13 12:15:00,15850,7,430.0
2017-07-13 12:30:00,12700,2,298.0
2017-07-13 12:45:00,9537,7,276.0
2017-07-13 13:00:00,6363,4,243.0
2017-07-13 13:15:00,19113,8,440.8
2017-07-13 13:30:00,9570,4,180.0
2017-07-13 13:45:00,22365,11,780.0
2017-07-13 14:00:00,12802,5,239.0
2017-07-13 14:15:00,19233,11,757.0
2017-07-13 14:30:00,6419,2,88.0
2017-07-13 14:45:00,12850,9,329.0
2017-07-13 15:00:00,16085,6,529.0
2017-07-13 15:15:00,22561,13,1181.8
2017-07-13 15:30:00,16145,7,639.0
2017-07-13 15:45:00,16175,10,504.0
2017-07-13 16:00:00,9717,6,206.0
2017-07-13 16:15:00,19461,16,1098.2
2017-07-13 16:30:00,9744,10,382.0
2017-07-13 16:45:00,9753,6,582.0
2017-07-13 17:00:00,6507,3,84.0
2017-07-13 17:15:00,0,0,0.0
2017-07-13 17:30:00,13026,4,287.0
2017-07-13 17:45:00,16305,5,162.75
2017-07-13 18:00:00,19600,13,862.0
2017-07-13 18:15:00,26196,23,1754.8
2017-07-13 18:30:00,13122,5,331.0
2017-07-13 18:45:00,13142,5,182.0
2017-07-13 19:00:00,16450,9,653.0
2017-07-13 19:15:00,3293,1,162.0
2017-07-13 19:30:00,9885,5,220.6
2017-07-13 19:45:00,0,0,0.0
2017-07-13 20:00:00,9894,4,140.8
2017-07-13 20:15:00,3300,1,200.0
2017-07-13 20:30:00,0,0,0.0
2017-07-13 20:45:00,9906,5,230.0
2017-07-13 21:00:00,6609,6,156.0
2017-07-13 21:15:00,0,0,0.0
2017-07-13 21:30:00,0,0,0.0
2017-07-13 21:45:00,0,0,0.0
2017-07-13 22:00:00,0,0,0.0
2017-07-13 22:15:00,0,0,0.0
2017-07-13 22:30:00,0,0,0.0
2017-07-13 22:45:00,0,0,0.0
2017-07-13 23:00:00,0,0,0.0
2017-07-13 23:15:00,0,0,0.0
2017-07-13 23:30:00,0,0,0.0
2017-07-13 23:45:00,0,0,0.0
2017-07-14 00:00:00,0,0,0.0
2017-07-14 00:15:00,0,0,0.0
2017-07-14 00:30:00,0,0,0.0
2017-07-14 00:45:00,0,0,0.0
2017-07-14 01:00:00,0,0,0.0
2017-07-14 01:15:00,0,0,0.0
2017-07-14 01:30:00,0,0,0.0
2017-07-14 01:45:00,0,0,0.0
2017-07-14 02:00:00,0,0,0.0
2017-07-14 02:15:00,0,0,0.0
2017-07-14 02:30:00,0,0,0.0
2017-07-14 02:45:00,0,0,0.0
2017-07-14 03:00:00,0,0,0.0
2017-07-14 03:15:00,0,0,0.0
2017-07-14 03:30:00,0,0,0.0
2017-07-14 03:45:00,0,0,0.0
2017-07-14 04:00:00,0,0,0.0
2017-07-14 04:15:00,0,0,0.0
2017-07-14 04:30:00,0,0,0.0
2017-07-14 04:45:00,0,0,0.0
2017-07-14 05:00:00,0,0,0.0
2017-07-14 05:15:00,0,0,0.0
2017-07-14 05:30:00,0,0,0.0
2017-07-14 05:45:00,0,0,0.0
2017-07-14 06:00:00,0,0,0.0
2017-07-14 06:15:00,0,0,0.0
2017-07-14 06:30:00,0,0,0.0
2017-07-14 06:45:00,0,0,0.0
2017-07-14 07:00:00,0,0,0.0
2017-07-14 07:15:00,0,0,0.0
2017-07-14 07:30:00,0,0,0.0
2017-07-14 07:45:00,0,0,0.0
2017-07-14 08:00:00,0,0,0.0
2017-07-14 08:15:00,0,0,0.0
2017-07-14 08:30:00,0,0,0.0
2017-07-14 08:45:00,0,0,0.0
2017-07-14 09:00:00,0,0,0.0
2017-07-14 09:15:00,0,0,0.0
2017-07-14 09:30:00,0,0,0.0
2017-07-14 09:45:00,0,0,0.0
2017-07-14 10:00:00,0,0,0.0
2017-07-14 10:15:00,0,0,0.0
2017-07-14 10:30:00,3306,2,52.0
2017-07-14 10:45:00,3307,2,118.0
2017-07-14 11:00:00,3308,2,98.0
2017-07-14 11:15:00,3309,1,63.0
2017-07-14 11:30:00,13246,12,462.0
2017-07-14 11:45:00,3314,4,112.0
2017-07-14 12:00:00,9948,7,273.0
2017-07-14 12:15:00,6637,0,75.0
2017-07-14 12:30:00,23267,16,908.0
2017-07-14 12:45:00,16650,8,608.0
2017-07-14 13:00:00,10002,4,358.0
2017-07-14 13:15:00,20031,11,1158.0
2017-07-14 13:30:00,23415,11,588.0
2017-07-14 13:45:00,20109,12,654.6
2017-07-14 14:00:00,16785,13,570.0
2017-07-14 14:15:00,20175,5,385.0
2017-07-14 14:30:00,13470,12,598.0
2017-07-14 14:45:00,13486,4,182.0
2017-07-14 15:00:00,27020,21,953.0
2017-07-14 15:15:00,13534,5,295.0
2017-07-14 15:30:00,6775,2,103.0
2017-07-14 15:45:00,16955,12,676.0
2017-07-14 16:00:00,23779,9,347.0
2017-07-14 16:15:00,0,0,0.0
2017-07-14 16:30:00,27246,14,624.0
2017-07-14 16:45:00,27318,17,900.0
2017-07-14 17:00:00,20535,12,546.0
2017-07-14 17:15:00,24003,22,1133.0
2017-07-14 17:30:00,13738,6,308.0
2017-07-14 17:45:00,6875,4,139.0
2017-07-14 18:00:00,13764,5,266.0
2017-07-14 18:15:00,10335,4,288.0
2017-07-14 18:30:00,20697,19,959.4000000000001
2017-07-14 18:45:00,10362,8,297.0
2017-07-14 19:00:00,10371,4,192.0
2017-07-14 19:15:00,10380,4,203.0
2017-07-14 19:30:00,10389,4,178.0
2017-07-14 19:45:00,20805,7,573.0
2017-07-14 20:00:00,0,0,0.0
2017-07-14 20:15:00,13894,8,418.0
2017-07-14 20:30:00,3476,3,158.0
2017-07-14 20:45:00,17395,11,499.0
2017-07-14 21:00:00,3482,3,63.0
2017-07-14 21:15:00,0,0,0.0
2017-07-14 21:30:00,0,0,0.0
2017-07-14 21:45:00,0,0,0.0
2017-07-14 22:00:00,0,0,0.0
2017-07-14 22:15:00,0,0,0.0
2017-07-14 22:30:00,0,0,0.0
2017-07-14 22:45:00,0,0,0.0
2017-07-14 23:00:00,0,0,0.0
2017-07-14 23:15:00,0,0,0.0
2017-07-14 23:30:00,0,0,0.0
2017-07-14 23:45:00,0,0,0.0
2017-07-15 00:00:00,0,0,0.0
2017-07-15 00:15:00,0,0,0.0
2017-07-15 00:30:00,0,0,0.0
2017-07-15 00:45:00,0,0,0.0
